305635,96,,,1
306097,96,,,1
306441,96,,,1
306791,96,,,1
307386,96,,,1
307913,96,,,1
308238,96,,,1
308786,96,,,1
309149,96,,,1
309634,96,,,1
310013,96,,,1
310486,96,,,1
310927,96,,,1
311398,96,,,1
311951,96,,,1
312272,96,,,1
312276,96,,,1
312393,96,,,1
312874,96,,,1
313370,96,,,1
313985,96,,,1
314363,96,,,1
314365,96,,,1
314444,96,,,1
314912,96,,,1
315349,96,,,1
315851,96,,,1
316351,96,,,1
316792,96,,,1
317218,96,,,1
317224,96,,,1
317343,96,,,1
317898,96,,,1
318336,96,,,1
318805,96,,,1
319307,96,,,1
319853,96,,,1
320249,96,,,1
320749,96,,,1
320971,96,,,1
320974,96,,,1
321175,96,,,1
321702,96,,,1
322121,96,,,1
322204,96,,,1
322608,96,,,1
323129,96,,,1
323519,96,,,1
324035,96,,,1
324134,96,,,1
324269,96,,,1
324707,96,,,1
324881,96,,,1
324965,96,,,1
325092,96,,,1
325509,96,,,1
325898,96,,,1
325992,96,,,1
326015,96,,,1
244198,97,,,1
244326,97,,,1
246670,97,,,1
246671,97,,,1
248953,97,3,,1
250243,97,6,,1
255929,97,3,,1
257086,97,,,1
257091,97,4,,1
257231,97,,,1
257232,97,,,1
258316,97,4,,1
258902,97,4,,1
264325,97,,,1
264869,97,,,1
266609,97,,,1
269378,97,3,,1
271738,97,,,1
271742,97,,,1
272554,97,,,1
274821,97,,,1
274827,97,,,1
274932,97,,,1
277703,97,,,1
278338,97,,,1
278339,97,,,1
280432,97,,,1
280433,97,9,,1
281504,97,,,1
281830,97,,,1
281832,97,,,1
281845,97,,,1
285110,97,,,1
285111,97,,,1
285115,97,,,1
285118,97,,,1
285781,97,,,1
287156,97,3,,1
288082,97,,,1
288083,97,,,1
288086,97,,,1
288087,97,,,1
288747,97,4,,1
288982,97,,,1
289331,97,,,1
290819,97,,,1
292910,97,3,,1
293842,97,,,1
293846,97,,,1
297257,97,,,1
298543,97,4,6,1
299578,97,,,1
299598,97,,,1
303641,97,,,1
309627,97,9,,1
309718,97,,,1
309720,97,,,1
309969,97,,,1
310016,97,,,1
311952,97,,,1
312269,97,,,1
312275,97,,,1
312279,97,,,1
312280,97,,,1
312283,97,,,1
314362,97,,,1
314367,97,,,1
314642,97,,,1
317221,97,,,1
317222,97,,,1
317225,97,,,1
317828,97,,,1
318243,97,,,1
318244,97,,,1
318249,97,,,1
318300,97,,,1
320295,97,,,1
320747,97,,,1
320970,97,,,1
320973,97,,,1
321375,97,,,1
321696,97,,,1
322206,97,,,1
322207,97,,,1
322208,97,,,1
323677,97,,,1
324136,97,,,1
324143,97,,,1
324144,97,,,1
324701,97,,,1
324961,97,,,1
325308,97,,,1
325504,97,,,1
326013,97,,,1
326014,97,,,1
326018,97,,,1
244199,9,4,,1
244321,9,,,1
250674,9,,,1
253285,9,,,1
258315,9,,,1
260992,9,7,9,1
261407,9,,,1
262056,9,,,1
268142,9,,,1
268152,9,8,,1
270918,9,,,1
271480,9,1,4,1
275496,9,,,1
279678,9,1,4,1
281822,9,,,1
281827,9,8,,1
285116,9,,,1
294680,9,7,,1
294863,9,,,1
296972,9,,,1
299599,9,,,1
248956,8,,,1
248957,8,,,1
248958,8,,,1
249562,8,,,1
260087,8,9,,1
262735,8,,,1
264426,8,,,1
273114,8,,,1
278931,8,9,,1
280697,8,,,1
281812,8,3,,1
297259,8,,,1
297260,8,3,2,1
305636,8,,,1
314361,8,9,,1
315205,8,9,,1
325720,8,,,1
248126,7,6,,1
260990,7,,,1
264323,7,,,1
283420,7,,,1
318245,7,3,,1
247378,6,,,1
247379,6,,,1
248123,6,4,,1
252894,6,4,,1
254485,6,4,,1
264519,6,68,,1
267715,6,9,,1
268166,6,68,,1
268274,6,4,,1
285113,6,68,,1
285114,6,,,1
290820,6,,,1
290821,6,68,,1
296969,6,,,1
299592,6,4,,1
302195,6,,,1
305235,6,,,1
313572,6,8,,1
315213,6,7,,1
324133,6,2,,1
324138,6,,,1
244200,5,,,1
244201,5,,,1
244325,5,,,1
245237,5,9,,1
245238,5,,,1
245240,5,,,1
245965,5,,,1
245967,5,,,1
245970,5,,,1
245971,5,,,1
246674,5,,,1
247376,5,,,1
247380,5,1,,1
248125,5,9,,1
248127,5,,,1
248132,5,9,,1
249561,5,,,1
249563,5,9,,1
249567,5,6,,1
250247,5,,,1
250249,5,,,1
250908,5,,,1
250909,5,,,1
250910,5,,,1
251600,5,4,,1
251601,5,,,1
252150,5,,,1
252153,5,,,1
252155,5,,,1
252896,5,4,,1
253288,5,,,1
253444,5,,,1
254115,5,,,1
254120,5,2,,1
254122,5,9,,1
254123,5,9,,1
254486,5,1,,1
254487,5,,,1
254696,5,,,1
255209,5,,,1
255930,5,,,1
255931,5,,,1
256482,5,,,1
257089,5,9,,1
257690,5,,,1
257691,5,,,1
258317,5,4,,1
258318,5,,,1
258903,5,,,1
258904,5,9,,1
258905,5,,,1
259426,5,,,1
259427,5,,,1
259433,5,9,,1
259934,5,4,,0
259935,5,,,1
259936,5,,,1
259937,5,9,,1
259938,5,,,1
259939,5,,,1
260526,5,9,,1
260528,5,,,1
260529,5,9,,1
260993,5,4,,1
261558,5,,,1
261559,5,,,1
261560,5,,,1
262025,5,,,1
262026,5,,,1
262028,5,,,1
262733,5,9,,1
262734,5,4,,1
263065,5,,,1
263066,5,,,1
263067,5,,,1
263778,5,,,1
263780,5,,,1
263781,5,,,1
264327,5,,,1
264870,5,,,1
264871,5,9,,1
265455,5,,,1
265458,5,9,,1
265462,5,9,,1
266059,5,,,1
266060,5,,,1
266062,5,,,1
266064,5,8,9,1
266610,5,,,1
266611,5,2,,1
266612,5,,,1
267134,5,9,,1
267135,5,9,,1
267136,5,9,,1
267137,5,9,,1
267138,5,,,1
267141,5,,,1
267714,5,,,1
267716,5,,,1
267718,5,,,1
267721,5,,,1
268275,5,,,1
268276,5,9,,1
268822,5,9,,1
268825,5,,,1
269381,5,9,,1
269382,5,,,1
269383,5,,,1
269384,5,,,1
269874,5,9,6,1
269875,5,,,1
269876,5,,,1
270368,5,9,,1
270369,5,,,1
270370,5,9,,1
270371,5,,,1
270372,5,9,,1
270917,5,9,,1
271481,5,9,,1
272046,5,,,1
272047,5,,,1
272048,5,9,,1
272049,5,,,1
272556,5,,,1
272557,5,,,1
272558,5,,,1
273115,5,9,,1
273116,5,,,1
273117,5,,,1
273118,5,9,,1
273743,5,,,1
273744,5,9,,1
274053,5,,,1
274055,5,,,1
274485,5,9,,1
274486,5,9,,1
274936,5,,,1
274937,5,,,1
274938,5,,,1
275497,5,9,,1
275502,5,,,1
276037,5,,,1
276038,5,68,,1
276039,5,,,1
276040,5,,,1
276598,5,,,1
276599,5,,,1
276600,5,,,1
276601,5,9,,1
276602,5,,,1
276603,5,9,,1
277173,5,,,1
277174,5,,,1
277175,5,,,1
277176,5,9,,1
277704,5,,,1
277705,5,9,,1
277711,5,9,,1
277712,5,9,,1
278289,5,,,1
278290,5,9,,1
278291,5,4,,1
278292,5,,,1
278293,5,,,1
278340,5,4,9,1
278833,5,4,,1
278834,5,9,,1
278835,5,,,1
278839,5,,,1
279360,5,,,1
279365,5,,,1
279679,5,,,1
279680,5,9,,1
279681,5,,,1
280435,5,,,1
280436,5,,,1
280957,5,9,,1
280958,5,,,1
280959,5,,,1
280960,5,2,,1
280961,5,9,,1
280962,5,,,1
281505,5,,,1
281838,5,4,,1
282470,5,9,,1
282471,5,,,1
282472,5,8,,1
282474,5,,,1
282961,5,,,1
282963,5,9,,1
282964,5,9,,1
282966,5,,,1
282972,5,,,1
283422,5,,,1
283423,5,,,1
283911,5,9,,1
283912,5,9,,1
283913,5,,,1
283914,5,,,1
283918,5,9,,1
284335,5,,,1
284366,5,,,1
284850,5,,,1
284851,5,,,1
284854,5,9,,1
285290,5,,,1
285291,5,,,1
285294,5,,,1
285296,5,9,,1
285782,5,8,,1
285783,5,9,,1
285784,5,,,1
286248,5,9,,1
286249,5,,,1
287158,5,,,1
287160,5,,,1
287161,5,,,1
287671,5,,,1
287921,5,9,,1
288070,5,4,,1
288072,5,,,1
288356,5,,,1
288357,5,,,1
288358,5,,,1
288359,5,,,1
288359,5,,,1
288360,5,,,1
288749,5,,,1
289276,5,,,1
289277,5,,,1
289278,5,,,1
289279,5,,,1
289632,5,,,1
289633,5,,,1
290116,5,,,1
290117,5,9,,1
290118,5,,,1
290575,5,,,1
290576,5,,,1
290577,5,9,,1
290578,5,,,1
290579,5,,,1
290990,5,9,,1
290991,5,9,,1
290992,5,,,1
291487,5,9,,1
291488,5,,,1
291489,5,,,1
291986,5,9,,1
291987,5,,,1
292143,5,,,1
292144,5,,,1
292145,5,,,1
292156,5,,,1
292270,5,,,1
292272,5,,,1
292273,5,,,1
292275,5,,,1
292911,5,9,,1
292912,5,,,1
292913,5,,,1
293444,5,,,1
293460,5,4,,1
294261,5,9,,1
294262,5,,,1
294263,5,4,,1
294266,5,,,1
294705,5,,,1
294707,5,9,,1
294708,5,9,,1
294709,5,,,1
294710,5,,,1
295203,5,,,1
295204,5,,,1
295205,5,,,1
295206,5,,,1
295210,5,,,1
295779,5,2,,1
295780,5,9,,1
295781,5,,,1
296167,5,9,,1
296168,5,9,,1
296171,5,4,,1
296712,5,9,,1
296714,5,9,,1
296715,5,,,1
296716,5,,,1
297192,5,,,1
297194,5,,,1
297195,5,9,,1
297196,5,,,1
297251,5,,,1
297664,5,,,1
297665,5,4,,1
297667,5,,,1
297668,5,,,1
298054,5,,,1
298055,5,,,1
298056,5,,,1
298062,5,9,,1
298064,5,,,1
298066,5,,,1
298544,5,,,1
298924,5,,,1
298925,5,,,1
298926,5,,,1
298927,5,,,1
299419,5,,,1
299421,5,,,1
299427,5,,,1
299428,5,9,,1
299429,5,,,1
299579,5,4,,1
299584,5,9,,1
299585,5,,,1
299938,5,,,1
299939,5,9,,1
299940,5,,,1
300432,5,,,1
300439,5,,,1
300440,5,,,1
300443,5,,,1
300862,5,,,1
300863,5,9,,1
300864,5,9,,1
300871,5,,,1
300877,5,,,1
301438,5,9,,1
301440,5,,,1
301443,5,,,1
301445,5,,,1
301447,5,,,1
301844,5,9,,1
301845,5,,,1
301847,5,8,9,1
301848,5,,,1
301849,5,,,1
302222,5,,,1
302223,5,,,1
302224,5,9,,1
302226,5,,,1
303291,5,9,,1
303292,5,2,,1
303293,5,,,1
303294,5,,,1
303297,5,,,1
303747,5,,,1
303748,5,9,,1
303749,5,,,1
303751,5,,,1
304122,5,,,1
304744,5,9,,1
304745,5,,,1
304746,5,,,1
305218,5,,,1
305219,5,9,,1
305220,5,,,1
305221,5,,,1
305637,5,9,,1
305638,5,9,,1
305639,5,,,1
306098,5,68,,1
306099,5,,,1
306100,5,,,1
306101,5,9,,1
306102,5,,,1
306272,5,4,,1
306443,5,,,1
306444,5,2,,1
306445,5,,,1
306446,5,,,1
306794,5,2,,1
306795,5,,,1
307388,5,,,1
307389,5,,,1
307390,5,,,1
307391,5,9,,1
307392,5,,,1
307393,5,,,1
307394,5,4,,1
307395,5,,,1
307914,5,,,1
307917,5,,,1
307918,5,,,1
307919,5,,,1
308241,5,,,1
308242,5,,,1
308243,5,,,1
308788,5,9,,1
308789,5,,,1
308792,5,,,1
309150,5,,,1
309151,5,,,1
309191,5,,,1
309626,5,9,,1
309628,5,,,1
309629,5,,,1
309630,5,,,1
309631,5,,,1
309719,5,3,,1
310017,5,9,,1
310018,5,9,,1
310022,5,,,1
310489,5,,,1
310490,5,,,1
310491,5,,,1
310492,5,,,1
310907,5,4,,1
310930,5,9,,1
310931,5,,,1
310932,5,4,,1
310933,5,,,1
311401,5,,,1
311402,5,9,,1
311403,5,,,1
311954,5,,,1
311955,5,4,,1
311965,5,,,1
312271,5,4,,1
312390,5,,,1
312391,5,9,,1
312392,5,,,1
312866,5,,,1
312869,5,8,,1
313365,5,,,1
313366,5,,,1
313367,5,9,,1
313977,5,,,1
313981,5,9,,1
313982,5,9,,1
314357,5,9,4,1
314447,5,,,1
314448,5,,,1
314453,5,,,1
314454,5,9,,1
314455,5,,,1
314906,5,,,1
314908,5,9,,1
314909,5,,,1
315334,5,,,1
315336,5,9,,1
315337,5,,,1
315844,5,,,1
315846,5,,,1
315847,5,,,1
315848,5,68,,1
316345,5,,,1
316347,5,4,,1
316348,5,,,1
316769,5,,,1
316770,5,,,1
317217,5,4,,1
317336,5,,,1
317338,5,,,1
317339,5,,,1
317340,5,,,1
317892,5,,,1
317893,5,,,1
317894,5,,,1
318248,5,4,,1
318325,5,,,1
318328,5,9,,1
318331,5,9,,1
318798,5,,,1
318799,5,,,1
318802,5,,,1
319302,5,,,1
319303,5,,,1
319304,5,,,1
319846,5,,,1
319848,5,,,1
319849,5,9,,1
319850,5,,,1
320237,5,,,1
320239,5,,,1
320240,5,,,1
320742,5,,,1
320744,5,,,1
320745,5,,,1
320746,5,,,1
320972,5,,,1
321167,5,,,1
321168,5,,,1
321169,5,,,1
321170,5,9,,1
321172,5,,,1
321697,5,,,1
321698,5,,,1
321699,5,9,,1
322114,5,,,1
322115,5,9,,1
322117,5,9,,1
322118,5,,,1
322192,5,1,,1
322199,5,9,8,1
322602,5,,,1
322603,5,2,,1
322604,5,,,1
322605,5,9,,1
323124,5,,,1
323125,5,9,,1
323515,5,,,1
323516,5,,,1
324030,5,,,1
324031,5,,,1
324261,5,,,1
324262,5,,,1
324263,5,9,,1
324264,5,,,1
324467,5,,,1
324468,5,,,1
324469,5,,,1
324470,5,,,1
324704,5,,,1
324876,5,,,1
324878,5,9,,1
325086,5,,,1
325088,5,4,,1
325313,5,9,,1
325315,5,9,,1
325316,5,,,1
325317,5,,,1
325506,5,,,1
325507,5,,,1
325508,5,,,1
325510,5,,,1
325716,5,9,,1
325717,5,,,1
325719,5,,,1
325895,5,,,1
325896,5,,,1
325897,5,,,1
325899,5,,,1
325990,5,,,1
325991,5,,,1
325994,5,,,1
326019,5,,,1
244323,4,,,1
244324,4,,,1
244932,4,,,1
245927,4,,,1
245968,4,,,1
246672,4,,,1
246673,4,,,1
248873,4,,,1
250318,4,,,1
250907,4,,,1
253442,4,,,1
253443,4,6,,1
253543,4,,,1
255207,4,,,1
255433,4,,,1
256481,4,,,1
257229,4,3,,1
257230,4,,,1
257688,4,,,1
257954,4,68,,1
259885,4,,,1
261411,4,,,1
263777,4,,,1
264298,4,,,1
264421,4,6,,1
264425,4,,,1
265454,4,,,1
266634,4,,,1
268821,4,,,1
269873,4,,,1
270021,4,,,1
270581,4,,,1
271737,4,,,1
271750,4,,,1
271879,4,,,1
272221,4,,,1
272794,4,,,1
273742,4,,,1
274052,4,,,1
274288,4,,,1
274484,4,,,1
274824,4,,,1
274825,4,,,1
277172,4,,,1
278342,4,,,1
278343,4,6,,1
278344,4,,,1
278345,4,,,1
280673,4,8,,1
280695,4,,,1
281503,4,,,1
281840,4,5,,1
282386,4,,,1
285107,4,5,,1
285108,4,,,1
285868,4,,,1
286247,4,,,1
286636,4,9,68,1
287670,4,,,1
287920,4,,,1
288080,4,,,1
288081,4,,,1
288084,4,,,1
288292,4,,,1
289630,4,,,1
290818,4,3,,1
290822,4,,,1
292265,4,,,1
292863,4,,,1
293853,4,,,1
296166,4,,,1
296713,4,,,1
297261,4,,,1
299594,4,,,1
299600,4,,,1
300539,4,,,1
301850,4,,,1
302196,4,,,1
302324,4,5,,1
303634,4,,,1
303638,4,3,,1
304742,4,,,1
306271,4,,,1
306281,4,,,1
306283,4,6,,1
306284,4,,,1
306454,4,,,1
308150,4,,,1
309721,4,,,1
310281,4,,,1
310543,4,,,1
312274,4,,,1
312281,4,,,1
312299,4,,,1
312302,4,,,1
312870,4,,,1
313302,4,,,1
313577,4,,,1
314356,4,,,1
314358,4,,,1
314359,4,,,1
314366,4,,,1
314426,4,,,1
314432,4,,,1
317220,4,3,,1
317226,4,,,1
317588,4,,,1
317600,4,,,1
318153,4,3,,1
318158,4,,,1
318246,4,,,1
318247,4,,,1
319496,4,,,1
319854,4,,,1
320298,4,,,1
320969,4,,,1
320975,4,,,1
320976,4,,,1
321763,4,,,1
321989,4,9,,1
322202,4,,,1
322205,4,,,1
322370,4,,,1
322372,4,,,1
322449,4,,,1
322869,4,6,,1
323674,4,,,1
323675,4,,,1
323676,4,,,1
324139,4,,,1
324140,4,,,1
324141,4,,,1
324142,4,,,1
324521,4,6,,1
324877,4,,,1
324964,4,,,1
325715,4,,,1
325920,4,,,1
326011,4,,,1
326012,4,,,1
326017,4,,,1
248871,3,2,,1
248947,3,,,1
248952,3,,,1
248954,3,,,1
248955,3,,,1
249558,3,2,,1
250246,3,8,,1
257226,3,6,,1
257227,3,,,1
264422,3,,,1
268144,3,,,1
268149,3,,,1
268153,3,,,1
271735,3,,,1
274822,3,,,1
274828,3,,,1
274829,3,,,1
278336,3,,,1
280699,3,,,1
281813,3,,,1
288085,3,,,1
288089,3,,,1
291484,3,,,1
291983,3,,,1
293854,3,,,1
297258,3,9,,1
297262,3,,,1
303633,3,9,,1
303640,3,,,1
306282,3,4,,1
308152,3,,,1
309715,3,,,1
309717,3,,,1
312273,3,,,1
312277,3,,,1
312278,3,,,1
313979,3,,,1
314360,3,,,1
316346,3,,,1
317219,3,,,1
317223,3,8,,1
320977,3,,,1
322196,3,,,1
322203,3,,,1
325087,3,,,1
325093,3,,,1
325900,3,,,1
326016,3,7,,1
244106,2,,,1
245236,2,,,1
248949,2,,,1
248950,2,68,,1
248951,2,1,,1
252158,2,9,,1
253290,2,,,1
255208,2,,,1
256480,2,,,1
257689,2,,,1
260523,2,,,1
260525,2,9,,1
261399,2,,,1
261413,2,,,1
264417,2,,,1
264458,2,,,1
266750,2,,,1
268273,2,,,1
271479,2,9,,1
271749,2,,,1
274269,2,,,1
281841,2,,,1
281842,2,,,1
284314,2,,,1
285105,2,,,1
285112,2,,,1
285289,2,4,,1
286637,2,9,,1
288079,2,,,1
288983,2,,,1
293848,2,,,1
293852,2,,,1
294627,2,,,1
295778,2,,,1
297263,2,,,1
299595,2,,,1
299596,2,,,1
299597,2,,,1
300548,2,,,1
306269,2,,,1
306280,2,,,1
308149,2,3,,1
312268,2,3,,1
312270,2,,,1
313301,2,,,1
314364,2,,,1
315335,2,,,1
318242,2,,,1
322194,2,,,1
324132,2,7,,1
324137,2,,,1
324235,2,,,1
324466,2,,,1
324874,2,,,1
325310,2,,,1
325988,2,,,1
244202,1,,,1
244322,1,,,1
248133,1,,,1
248879,1,,,1
248880,1,,,1
248948,1,,,1
251602,1,,,1
253286,1,,,1
253289,1,9,,1
253445,1,,,1
255210,1,,,1
255932,1,,,1
257228,1,,,1
260531,1,,,1
260846,1,,,1
260995,1,,,1
261402,1,,,1
261410,1,,,1
261569,1,,,1
262030,1,,,1
262732,1,,,1
263071,1,,,1
264290,1,,,1
264418,1,,,1
264875,1,,,1
265460,1,,,1
266068,1,,,1
266614,1,,,1
267149,1,,,1
268143,1,,,1
268154,1,4,,1
268824,1,,,1
269386,1,,,1
269878,1,,,1
270916,1,,,1
270923,1,,,1
271483,1,,,1
271736,1,,,1
272051,1,,,1
272560,1,,,1
273121,1,,,1
273746,1,,,1
274057,1,,,1
274490,1,,,1
274820,1,,,1
274826,1,,,1
274941,1,,,0
275501,1,,,1
275902,1,,,1
276042,1,,,1
276605,1,,,1
277179,1,,,1
277715,1,,,1
278337,1,,,1
278838,1,,,1
279364,1,,,1
279683,1,,,1
280438,1,,,1
280964,1,,,1
281507,1,,,1
281815,1,,,1
281828,1,9,,1
281829,1,,,1
282479,1,,,1
282969,1,,,1
283425,1,,,1
283916,1,,,1
284858,1,,,1
285106,1,,,1
285109,1,4,,1
285299,1,,,1
285779,1,4,,1
286252,1,,,1
286638,1,,,1
287063,1,4,,1
287164,1,,,1
288088,1,,,1
288363,1,,,1
288753,1,,,1
289281,1,,,1
289635,1,,,1
290121,1,,,1
290580,1,,,1
290815,1,9,,1
290816,1,,,1
290989,1,4,,1
290994,1,,,1
291491,1,,,1
291989,1,,,1
292157,1,,,1
292936,1,,,1
293845,1,,,1
294268,1,,,1
294712,1,,,1
295214,1,,,1
295784,1,,,1
296717,1,,,1
297256,1,,,1
297671,1,,,1
298547,1,,,1
299589,1,,,1
299593,1,,,1
299943,1,,,1
300447,1,,,1
300881,1,,,1
302217,1,,,1
303302,1,,,1
303629,1,2,,1
303630,1,4,,1
303639,1,3,,1
303753,1,,,1
304748,1,,,1
305230,1,,,1
305641,1,,,1
306104,1,4,,1
306270,1,,,1
306448,1,,,1
306797,1,,,1
307921,1,,,1
308794,1,,,1
309624,1,,,1
309716,1,,,1
310025,1,,,1
310494,1,,,1
310936,1,,,1
311404,1,,,1
312266,1,2,,1
312267,1,,,1
312282,1,,,1
312388,1,,,1
312864,1,,,1
313360,1,4,,1
313972,1,,,1
314354,1,,,1
314355,1,,,1
314460,1,68,,1
314907,1,,,1
315332,1,,,1
315842,1,5,,1
316343,1,4,,1
316767,1,,,1
317214,1,,,1
317216,1,,,1
317334,1,,,1
317890,1,,,1
318240,1,,,1
318241,1,,,1
318322,1,4,,1
319299,1,,,1
319844,1,,,1
320235,1,4,2,1
320238,1,,,1
320740,1,,,1
320965,1,,,1
320966,1,,,1
321164,1,4,,1
321694,1,3,,1
322111,1,,,1
322188,1,6,,1
322190,1,,,1
322191,1,,,1
322600,1,9,,1
323122,1,,,1
323510,1,,,1
324027,1,,,1
324130,1,,,1
324131,1,,,1
324135,1,,,1
324258,1,,,0
324260,1,,,1
324463,1,,,1
324967,1,,,1
324969,1,,,1
325511,1,,,1
325894,1,,,1
325995,1,,,1
326009,1,,,1
326010,1,,,1
246675,,,,0
248946,,,,0
252163,,,,0
253342,,,,0
254482,,,,0
255205,,,,0
256477,,,,0
257079,,,,0
257224,,,,0
257692,,,,0
258900,,,,0
258906,,,,0
259425,,,,0
259431,,,,0
260530,,,,0
260994,,,,0
261397,,,,0
261568,,,,0
262029,,,,0
262739,,,,0
263070,,,,0
263782,,,,0
264329,,,,0
264416,,,,0
264873,,,,0
265459,,,,0
266067,,,,0
266613,,,,0
267148,,,,0
267723,,,,0
267838,,,,0
268140,,,,0
268277,,,,0
268820,,,,0
268823,,,,0
269385,,,,0
269877,,,,0
270367,,,,0
270373,,,,0
270920,,,,0
270922,,,,0
271482,,,,0
271662,,,,0
272050,,,,0
272559,,,,0
273119,,,,0
273120,,,,0
273745,,,,0
274056,,,,0
274488,,,,0
274818,,,,0
274933,,,,0
274934,,,,0
274940,,,,0
275499,,,,0
275500,,,,0
276041,,,,0
276604,,,,0
277178,,,,0
277713,,,,0
277714,,,,0
277716,,,,0
278294,,,,0
278295,,,,0
278296,,,,0
278335,,,,0
278836,,,,0
278837,,,,0
279361,,,,0
279363,,,,0
279682,,,,0
280437,,,,0
280963,,,,0
281506,,,,0
281687,,,,0
281814,,,,0
282477,,,,0
282968,,,,0
283424,,,,0
283915,,,,0
284368,,,,0
284377,,,,0
284857,,,,0
285104,,,,0
285295,,,,0
285297,,,,0
285785,,,,0
285786,,,,0
286250,,,,0
286251,,,,0
287157,,,,0
287163,,,,0
287672,,,,0
287673,,,,0
287923,,,,0
287924,,,,0
288071,,,,0
288073,,,,0
288361,,,,0
288362,,,,0
288751,,,,0
288752,,,,0
289280,,,,0
289631,,,,0
289634,,,,0
290119,,,,0
290120,,,,0
290814,,,,0
290993,,,,0
291486,,,,0
291490,,,,0
291988,,,,0
292141,,,,0
292155,,,,0
292269,,,,0
292277,,,,0
292278,,,,0
292279,,,,0
292914,,,,0
293443,,,,0
293445,,,,0
293461,,,,0
293462,,,,0
293840,,,,0
294264,,,,0
294265,,,,0
294267,,,,0
294711,,,,0
295202,,,,0
295215,,,,0
295782,,,,0
295783,,,,0
296172,,,,0
296173,,,,0
297185,,,,0
297186,,,,0
297197,,,,0
297249,,,,0
297669,,,,0
297670,,,,0
298063,,,,0
298065,,,,0
298067,,,,0
298545,,,,0
298546,,,,0
298922,,,,0
298923,,,,0
299417,,,,0
299418,,,,0
299588,,,,0
299591,,,,0
299607,,,,0
299941,,,,0
299942,,,,0
300441,,,,0
300445,,,,0
300878,,,,0
300879,,,,0
300880,,,,0
301441,,,,0
301456,,,,0
301457,,,,0
301458,,,,0
301852,,,,0
301853,,,,0
302218,,,,0
302220,,,,0
302229,,,,0
302232,,,,0
303298,,,,0
303300,,,,0
303628,,,,0
303750,,,,0
303752,,,,0
304118,,,,0
304119,,,,1
304120,,,,0
304121,,,,0
304747,,,,0
305229,,,,0
305634,,,,0
305640,,,,0
306096,,,,0
306103,,,,0
306268,,,,0
306447,,,,0
306792,,,,0
306793,,,,0
306796,,,,0
307387,,,,0
307396,,,,0
307397,,,,1
307915,,,,0
307916,,,,0
307920,,,,0
308239,,,,0
308240,,,,0
308244,,,,0
308790,,,,0
308791,,,,0
308793,,,,0
309152,,,,0
309188,,,,0
309190,,,,0
309192,,,,0
309625,,,,0
309632,,,,0
309633,,,,0
309705,,,,0
310014,,,,0
310015,,,,0
310024,,,,0
310487,,,,0
310488,,,,0
310493,,,,0
310928,,,,0
310929,,,,0
310934,,,,0
310935,,,,0
311042,,,,0
311043,,,,0
311399,,,,0
311400,,,,0
311405,,,,0
311950,,,,0
311953,,,,0
311966,,,,0
311967,,,,0
312265,,,,0
312387,,,,0
312389,,,,0
312394,,,,0
312395,,,,0
312865,,,,0
312867,,,,0
312871,,,,0
312872,,,,0
313363,,,,0
313364,,,,0
313368,,,,0
313369,,,,0
313974,,,,0
313983,,,,0
313984,,,,0
314353,,,,0
314443,,,,0
314445,,,,0
314446,,,,0
314456,,,,0
314457,,,,0
314459,,,,0
314904,,,,0
314905,,,,0
314910,,,,0
314911,,,,0
315333,,,,0
315347,,,,0
315348,,,,0
315843,,,,0
315845,,,,0
315849,,,,0
315850,,,,0
316344,,,,0
